id,trip_id,bus_id,from_time_going,to_time_going,from_time_return,to_time_return,date_start,date_end,status,type,event
181,167,60073349-2f53-491c-b111-0426f3595893,04:01:51,22:18:35,08:02:01,10:18:16,2024-01-19,2024-01-19,pending,all,stopped
182,132,36e4031e-9884-4b0e-af42-fb20b7e70a6e,13:33:02,23:59:06,13:56:12,15:43:58,2024-08-06,2024-08-06,pending,all,stopped
183,124,36e4031e-9884-4b0e-af42-fb20b7e70a6e,03:36:20,13:35:52,16:08:59,19:16:02,2024-08-07,2024-08-07,pending,all,stopped
184,3,36e4031e-9884-4b0e-af42-fb20b7e70a6e,08:00:05,20:20:41,06:53:17,18:43:28,2024-08-08,2024-08-08,pending,all,stopped
185,45,36e4031e-9884-4b0e-af42-fb20b7e70a6e,22:46:52,22:56:54,10:47:48,13:22:06,2024-08-09,2024-08-09,pending,all,stopped
186,105,36e4031e-9884-4b0e-af42-fb20b7e70a6e,04:22:19,12:53:13,13:22:17,23:30:05,2024-08-10,2024-08-10,pending,all,stopped
187,194,9b43e8cd-0920-410c-9430-e9ce5ad9f61d,00:02:43,07:08:21,15:20:48,15:38:19,2023-12-03,2023-12-03,pending,all,stopped
188,112,9b43e8cd-0920-410c-9430-e9ce5ad9f61d,02:22:05,06:54:19,04:55:44,15:00:05,2023-12-04,2023-12-04,pending,all,stopped
189,98,9b43e8cd-0920-410c-9430-e9ce5ad9f61d,01:33:56,12:06:46,08:34:24,10:58:26,2023-12-05,2023-12-05,pending,all,stopped
190,105,9b43e8cd-0920-410c-9430-e9ce5ad9f61d,07:07:32,11:48:10,03:01:36,20:01:20,2023-12-06,2023-12-06,pending,all,stopped
191,145,9b43e8cd-0920-410c-9430-e9ce5ad9f61d,07:40:06,19:30:45,08:52:57,22:42:12,2023-12-07,2023-12-07,pending,all,stopped
192,76,90f1e462-bd5b-4be3-981c-d78150f51fe2,04:17:00,11:02:08,03:12:49,17:59:21,2023-11-18,2023-11-18,pending,all,stopped
193,74,90f1e462-bd5b-4be3-981c-d78150f51fe2,04:23:31,15:09:11,07:38:20,17:33:44,2023-11-19,2023-11-19,pending,all,stopped
194,21,90f1e462-bd5b-4be3-981c-d78150f51fe2,00:55:06,08:47:18,06:25:59,06:39:25,2023-11-20,2023-11-20,pending,all,stopped
195,118,90f1e462-bd5b-4be3-981c-d78150f51fe2,04:12:44,19:55:00,07:44:00,09:14:30,2023-11-21,2023-11-21,pending,all,stopped
196,103,90f1e462-bd5b-4be3-981c-d78150f51fe2,06:56:38,09:29:09,14:38:03,21:53:07,2023-11-22,2023-11-22,pending,all,stopped
197,112,c54e1d0b-d384-4155-97d4-50b2d47c34a3,04:17:18,04:57:37,19:09:38,20:18:38,2023-12-20,2023-12-20,pending,all,stopped
198,154,c54e1d0b-d384-4155-97d4-50b2d47c34a3,00:47:39,08:50:23,07:38:40,17:53:54,2023-12-21,2023-12-21,pending,all,stopped
199,15,c54e1d0b-d384-4155-97d4-50b2d47c34a3,04:01:04,12:00:18,08:27:50,17:55:37,2023-12-22,2023-12-22,pending,all,stopped
200,111,c54e1d0b-d384-4155-97d4-50b2d47c34a3,03:19:27,12:26:27,05:50:52,15:38:49,2023-12-23,2023-12-23,pending,all,stopped
201,130,c54e1d0b-d384-4155-97d4-50b2d47c34a3,01:04:46,13:33:03,15:37:18,16:22:43,2023-12-24,2023-12-24,pending,all,stopped
202,144,b125657e-5580-448d-9a2f-f55d4c8523e8,07:18:13,20:58:57,01:35:59,19:20:35,2024-08-07,2024-08-07,pending,all,stopped
203,146,b125657e-5580-448d-9a2f-f55d4c8523e8,19:39:44,21:36:55,08:32:04,11:24:15,2024-08-08,2024-08-08,pending,all,stopped
204,190,b125657e-5580-448d-9a2f-f55d4c8523e8,12:30:35,16:42:58,14:44:07,20:23:32,2024-08-09,2024-08-09,pending,all,stopped
205,132,b125657e-5580-448d-9a2f-f55d4c8523e8,05:44:12,07:04:53,04:08:40,05:56:05,2024-08-10,2024-08-10,pending,all,stopped
206,91,b125657e-5580-448d-9a2f-f55d4c8523e8,00:44:51,11:38:02,10:27:25,11:15:16,2024-08-11,2024-08-11,pending,all,stopped
207,138,8bddc5f5-4326-43b6-aac9-f7c871825dd4,23:32:13,23:54:01,14:16:57,17:28:18,2024-01-07,2024-01-07,pending,all,stopped
208,138,8bddc5f5-4326-43b6-aac9-f7c871825dd4,09:16:34,22:42:16,17:08:48,20:21:08,2024-01-08,2024-01-08,pending,all,stopped
209,162,8bddc5f5-4326-43b6-aac9-f7c871825dd4,18:52:02,22:16:36,03:59:57,23:48:35,2024-01-09,2024-01-09,pending,all,stopped
210,118,8bddc5f5-4326-43b6-aac9-f7c871825dd4,06:55:55,23:50:58,04:28:11,21:02:28,2024-01-10,2024-01-10,pending,all,stopped
211,136,8bddc5f5-4326-43b6-aac9-f7c871825dd4,08:16:58,11:27:34,12:54:06,18:35:55,2024-01-11,2024-01-11,pending,all,stopped
212,84,a70e4047-ce65-44bc-8f37-61bcbd088782,09:30:52,10:37:39,01:04:30,03:00:41,2024-03-11,2024-03-11,pending,all,stopped
213,132,a70e4047-ce65-44bc-8f37-61bcbd088782,01:08:06,17:47:18,11:56:44,23:10:42,2024-03-12,2024-03-12,pending,all,stopped
214,194,a70e4047-ce65-44bc-8f37-61bcbd088782,01:01:22,14:08:01,06:18:40,18:48:53,2024-03-13,2024-03-13,pending,all,stopped
215,189,a70e4047-ce65-44bc-8f37-61bcbd088782,00:48:18,21:06:22,09:34:03,14:39:12,2024-03-14,2024-03-14,pending,all,stopped
216,50,a70e4047-ce65-44bc-8f37-61bcbd088782,10:17:07,15:51:52,09:05:45,20:25:25,2024-03-15,2024-03-15,pending,all,stopped
217,109,acc941ef-ef0b-4386-9b7b-a6cfc4151023,05:22:30,22:40:05,07:06:23,21:17:21,2024-06-27,2024-06-27,pending,all,stopped
218,20,acc941ef-ef0b-4386-9b7b-a6cfc4151023,04:27:23,20:22:42,05:54:14,17:46:09,2024-06-28,2024-06-28,pending,all,stopped
219,24,acc941ef-ef0b-4386-9b7b-a6cfc4151023,05:16:28,15:06:09,05:18:20,13:03:23,2024-06-29,2024-06-29,pending,all,stopped
220,57,acc941ef-ef0b-4386-9b7b-a6cfc4151023,18:46:41,22:56:51,11:21:22,22:29:13,2024-06-30,2024-06-30,pending,all,stopped
221,200,acc941ef-ef0b-4386-9b7b-a6cfc4151023,11:35:50,17:55:31,07:27:18,19:23:26,2024-07-01,2024-07-01,pending,all,stopped
222,75,715bc52b-0a34-4cce-bd9f-452437d2ab56,12:46:09,23:18:04,15:55:48,20:10:48,2024-07-08,2024-07-08,pending,all,stopped
223,69,715bc52b-0a34-4cce-bd9f-452437d2ab56,06:09:30,09:40:53,04:47:23,19:29:26,2024-07-09,2024-07-09,pending,all,stopped
224,95,715bc52b-0a34-4cce-bd9f-452437d2ab56,01:59:12,03:56:29,06:42:11,20:27:39,2024-07-10,2024-07-10,pending,all,stopped
225,86,715bc52b-0a34-4cce-bd9f-452437d2ab56,07:11:07,16:54:24,07:04:55,14:33:19,2024-07-11,2024-07-11,pending,all,stopped
226,149,715bc52b-0a34-4cce-bd9f-452437d2ab56,03:44:34,20:57:12,08:17:56,20:19:55,2024-07-12,2024-07-12,pending,all,stopped
227,19,f542c834-a5e5-45e6-94a1-6b263062c579,00:32:25,19:29:28,00:15:14,06:18:14,2023-12-11,2023-12-11,pending,all,stopped
228,158,f542c834-a5e5-45e6-94a1-6b263062c579,08:05:26,18:36:35,00:13:33,15:55:18,2023-12-12,2023-12-12,pending,all,stopped
229,136,f542c834-a5e5-45e6-94a1-6b263062c579,01:16:21,15:23:13,08:55:07,17:55:47,2023-12-13,2023-12-13,pending,all,stopped
230,184,f542c834-a5e5-45e6-94a1-6b263062c579,00:24:50,12:13:25,02:14:08,22:33:59,2023-12-14,2023-12-14,pending,all,stopped
231,181,f542c834-a5e5-45e6-94a1-6b263062c579,02:09:11,16:22:38,18:24:18,22:47:23,2023-12-15,2023-12-15,pending,all,stopped
232,41,cbe89ea9-d2eb-4631-847f-c478653276e2,02:48:31,15:33:48,19:28:47,22:47:35,2024-01-22,2024-01-22,pending,all,stopped
233,49,cbe89ea9-d2eb-4631-847f-c478653276e2,02:49:57,16:06:36,00:22:22,22:38:24,2024-01-23,2024-01-23,pending,all,stopped
234,94,cbe89ea9-d2eb-4631-847f-c478653276e2,14:17:59,19:36:52,03:29:51,13:21:33,2024-01-24,2024-01-24,pending,all,stopped
235,104,cbe89ea9-d2eb-4631-847f-c478653276e2,04:12:23,15:24:55,04:51:21,07:19:14,2024-01-25,2024-01-25,pending,all,stopped
236,63,cbe89ea9-d2eb-4631-847f-c478653276e2,04:30:58,23:59:35,03:39:57,10:16:53,2024-01-26,2024-01-26,pending,all,stopped
237,162,d02a196d-5165-4c30-aaac-97d2f1540b3f,00:17:37,04:40:08,05:29:59,11:03:13,2023-12-26,2023-12-26,pending,all,stopped
238,166,d02a196d-5165-4c30-aaac-97d2f1540b3f,17:07:31,19:44:03,02:12:53,21:02:48,2023-12-27,2023-12-27,pending,all,stopped
239,19,d02a196d-5165-4c30-aaac-97d2f1540b3f,01:06:30,01:23:13,15:14:31,15:48:46,2023-12-28,2023-12-28,pending,all,stopped
240,57,d02a196d-5165-4c30-aaac-97d2f1540b3f,01:10:30,14:59:59,00:49:24,03:01:13,2023-12-29,2023-12-29,pending,all,stopped
241,109,d02a196d-5165-4c30-aaac-97d2f1540b3f,07:41:18,19:00:11,00:57:47,13:09:35,2023-12-30,2023-12-30,pending,all,stopped
242,52,5213d14d-294d-4e00-b660-7d77cebc5ab4,01:42:34,05:29:04,15:29:42,23:20:52,2024-07-06,2024-07-06,pending,all,stopped
243,69,5213d14d-294d-4e00-b660-7d77cebc5ab4,22:30:39,22:40:03,07:07:08,09:42:47,2024-07-07,2024-07-07,pending,all,stopped
244,65,5213d14d-294d-4e00-b660-7d77cebc5ab4,09:33:16,15:44:41,12:48:02,23:44:45,2024-07-08,2024-07-08,pending,all,stopped
245,184,5213d14d-294d-4e00-b660-7d77cebc5ab4,11:58:43,17:28:51,16:37:29,19:17:27,2024-07-09,2024-07-09,pending,all,stopped
246,146,5213d14d-294d-4e00-b660-7d77cebc5ab4,11:20:51,13:02:26,02:10:39,09:04:44,2024-07-10,2024-07-10,pending,all,stopped
247,115,da109f2a-f7c0-4c09-abf4-3d7126f62289,02:49:16,22:29:46,02:02:56,18:37:57,2023-10-17,2023-10-17,pending,all,stopped
248,129,da109f2a-f7c0-4c09-abf4-3d7126f62289,17:51:00,20:50:01,03:07:16,03:33:38,2023-10-18,2023-10-18,pending,all,stopped
249,123,da109f2a-f7c0-4c09-abf4-3d7126f62289,12:14:32,17:21:53,02:31:43,21:49:28,2023-10-19,2023-10-19,pending,all,stopped
250,143,da109f2a-f7c0-4c09-abf4-3d7126f62289,06:54:15,11:30:24,17:47:33,19:57:15,2023-10-20,2023-10-20,pending,all,stopped
251,111,da109f2a-f7c0-4c09-abf4-3d7126f62289,06:52:12,15:40:37,03:09:27,15:10:53,2023-10-21,2023-10-21,pending,all,stopped
252,154,d12bc72b-145f-47b7-ac6e-55bc17442af2,15:48:44,23:09:35,15:08:45,18:39:47,2024-07-10,2024-07-10,pending,all,stopped
253,10,d12bc72b-145f-47b7-ac6e-55bc17442af2,08:47:54,11:44:27,06:42:12,16:23:39,2024-07-11,2024-07-11,pending,all,stopped
254,175,d12bc72b-145f-47b7-ac6e-55bc17442af2,06:13:53,10:33:56,10:04:02,21:56:08,2024-07-12,2024-07-12,pending,all,stopped
255,188,d12bc72b-145f-47b7-ac6e-55bc17442af2,00:00:03,14:58:37,00:51:41,12:51:42,2024-07-13,2024-07-13,pending,all,stopped
256,29,d12bc72b-145f-47b7-ac6e-55bc17442af2,06:12:06,19:09:39,05:19:14,11:15:55,2024-07-14,2024-07-14,pending,all,stopped
257,11,a5d31c24-dcef-4771-b9d8-7dd790c094d6,07:26:46,14:11:51,09:38:54,09:39:54,2024-09-25,2024-09-25,pending,all,stopped
258,48,a5d31c24-dcef-4771-b9d8-7dd790c094d6,10:57:42,16:10:57,18:42:14,23:00:01,2024-09-26,2024-09-26,pending,all,stopped
259,192,a5d31c24-dcef-4771-b9d8-7dd790c094d6,09:58:27,21:44:37,05:57:44,10:33:54,2024-09-27,2024-09-27,pending,all,stopped
260,21,a5d31c24-dcef-4771-b9d8-7dd790c094d6,04:40:03,12:08:02,03:33:02,13:17:54,2024-09-28,2024-09-28,pending,all,stopped
261,69,a5d31c24-dcef-4771-b9d8-7dd790c094d6,13:15:40,16:30:01,09:44:49,17:16:49,2024-09-29,2024-09-29,pending,all,stopped
262,147,e08ede2e-5faf-472b-b935-1a390dcac1a9,06:23:21,08:49:18,16:15:50,20:09:25,2023-12-09,2023-12-09,pending,all,stopped
263,149,e08ede2e-5faf-472b-b935-1a390dcac1a9,17:47:07,21:08:33,16:34:11,18:01:21,2023-12-10,2023-12-10,pending,all,stopped
264,197,e08ede2e-5faf-472b-b935-1a390dcac1a9,16:56:13,18:55:31,09:18:58,13:25:35,2023-12-11,2023-12-11,pending,all,stopped
265,140,e08ede2e-5faf-472b-b935-1a390dcac1a9,04:00:19,10:53:11,00:16:40,05:28:52,2023-12-12,2023-12-12,pending,all,stopped
266,55,e08ede2e-5faf-472b-b935-1a390dcac1a9,18:56:52,22:59:25,02:29:32,04:02:43,2023-12-13,2023-12-13,pending,all,stopped
267,78,d1900c22-0700-4c85-9af9-e7746ace254a,06:18:38,06:40:20,09:45:45,16:54:33,2024-04-20,2024-04-20,pending,all,stopped
268,202,d1900c22-0700-4c85-9af9-e7746ace254a,19:25:47,19:31:53,06:40:31,12:42:13,2024-04-21,2024-04-21,pending,all,stopped
269,42,d1900c22-0700-4c85-9af9-e7746ace254a,08:02:19,16:11:41,02:05:21,06:35:06,2024-04-22,2024-04-22,pending,all,stopped
270,29,d1900c22-0700-4c85-9af9-e7746ace254a,00:05:37,10:03:40,01:05:37,18:39:10,2024-04-23,2024-04-23,pending,all,stopped
271,112,d1900c22-0700-4c85-9af9-e7746ace254a,03:35:48,15:37:20,15:03:28,22:59:37,2024-04-24,2024-04-24,pending,all,stopped
272,3,c9e2b968-1479-4386-9ae3-8162bbfa3879,09:28:52,19:32:41,15:28:58,20:28:07,2024-09-22,2024-09-22,pending,all,stopped
273,59,c9e2b968-1479-4386-9ae3-8162bbfa3879,00:51:39,12:02:27,16:16:20,21:14:03,2024-09-23,2024-09-23,pending,all,stopped
274,49,c9e2b968-1479-4386-9ae3-8162bbfa3879,01:46:56,03:36:49,05:23:49,14:43:11,2024-09-24,2024-09-24,pending,all,stopped
275,118,c9e2b968-1479-4386-9ae3-8162bbfa3879,20:10:55,20:49:19,16:24:23,18:50:08,2024-09-25,2024-09-25,pending,all,stopped
276,151,c9e2b968-1479-4386-9ae3-8162bbfa3879,10:01:07,16:07:00,02:34:06,21:23:43,2024-09-26,2024-09-26,pending,all,stopped
277,78,38ec35ee-e4da-4683-b24c-b5cbe56ed2e8,00:55:35,10:15:20,11:42:38,14:27:49,2023-11-15,2023-11-15,pending,all,stopped
278,128,38ec35ee-e4da-4683-b24c-b5cbe56ed2e8,06:54:49,19:30:32,00:02:18,05:31:38,2023-11-16,2023-11-16,pending,all,stopped
279,144,38ec35ee-e4da-4683-b24c-b5cbe56ed2e8,10:47:45,19:45:41,13:07:15,16:31:58,2023-11-17,2023-11-17,pending,all,stopped
280,88,38ec35ee-e4da-4683-b24c-b5cbe56ed2e8,01:25:24,17:49:53,05:11:14,05:25:06,2023-11-18,2023-11-18,pending,all,stopped
281,117,38ec35ee-e4da-4683-b24c-b5cbe56ed2e8,14:40:28,20:48:21,00:05:33,23:02:47,2023-11-19,2023-11-19,pending,all,stopped
282,33,02e03e9b-2aca-4c0c-9552-bd6ddbaa75c0,10:25:17,16:34:11,01:40:48,11:18:15,2024-02-20,2024-02-20,pending,all,stopped
283,155,02e03e9b-2aca-4c0c-9552-bd6ddbaa75c0,01:52:09,12:39:22,06:57:04,18:49:27,2024-02-21,2024-02-21,pending,all,stopped
284,35,02e03e9b-2aca-4c0c-9552-bd6ddbaa75c0,23:32:19,23:55:39,13:17:35,16:44:11,2024-02-22,2024-02-22,pending,all,stopped
285,3,02e03e9b-2aca-4c0c-9552-bd6ddbaa75c0,00:00:38,11:20:19,02:29:43,19:12:10,2024-02-23,2024-02-23,pending,all,stopped
286,73,02e03e9b-2aca-4c0c-9552-bd6ddbaa75c0,00:33:34,18:19:49,06:42:12,11:48:11,2024-02-24,2024-02-24,pending,all,stopped
287,41,1165df01-c221-41f7-8982-f18763b85777,04:10:00,08:09:03,08:40:41,11:56:34,2024-01-05,2024-01-05,pending,all,stopped
288,3,1165df01-c221-41f7-8982-f18763b85777,07:37:47,09:05:54,19:39:16,22:37:11,2024-01-06,2024-01-06,pending,all,stopped
289,132,1165df01-c221-41f7-8982-f18763b85777,02:44:45,23:01:14,12:04:38,19:43:16,2024-01-07,2024-01-07,pending,all,stopped
290,86,1165df01-c221-41f7-8982-f18763b85777,17:39:04,22:55:49,07:41:49,12:41:48,2024-01-08,2024-01-08,pending,all,stopped
291,128,1165df01-c221-41f7-8982-f18763b85777,03:40:33,16:48:45,01:00:07,16:22:21,2024-01-09,2024-01-09,pending,all,stopped
292,82,c2c929b0-670f-46e0-a147-1e91175b5062,06:14:19,09:46:54,06:16:24,18:45:03,2023-10-27,2023-10-27,pending,all,stopped
293,6,c2c929b0-670f-46e0-a147-1e91175b5062,07:29:41,07:41:43,12:09:42,22:13:20,2023-10-28,2023-10-28,pending,all,stopped
294,180,c2c929b0-670f-46e0-a147-1e91175b5062,18:36:20,18:36:53,15:24:11,20:53:50,2023-10-29,2023-10-29,pending,all,stopped
295,18,c2c929b0-670f-46e0-a147-1e91175b5062,11:25:16,18:08:31,10:56:32,21:20:59,2023-10-30,2023-10-30,pending,all,stopped
296,117,c2c929b0-670f-46e0-a147-1e91175b5062,13:42:28,17:33:33,01:50:13,13:19:31,2023-10-31,2023-10-31,pending,all,stopped
297,136,d4b35303-be76-4789-8478-dc592834a812,07:37:48,17:55:45,06:45:31,09:34:18,2024-01-12,2024-01-12,pending,all,stopped
298,166,d4b35303-be76-4789-8478-dc592834a812,19:40:35,20:14:37,04:17:49,10:33:10,2024-01-13,2024-01-13,pending,all,stopped
299,106,d4b35303-be76-4789-8478-dc592834a812,17:25:29,18:29:38,03:56:47,14:53:29,2024-01-14,2024-01-14,pending,all,stopped
300,30,d4b35303-be76-4789-8478-dc592834a812,08:37:20,21:13:42,12:45:26,14:09:10,2024-01-15,2024-01-15,pending,all,stopped
301,160,d4b35303-be76-4789-8478-dc592834a812,17:26:39,22:11:32,02:30:35,06:11:44,2024-01-16,2024-01-16,pending,all,stopped
302,188,1f512a41-b39f-4187-b293-940215624d4d,08:49:06,09:42:36,11:16:32,17:15:05,2023-11-17,2023-11-17,pending,all,stopped
303,84,1f512a41-b39f-4187-b293-940215624d4d,23:03:05,23:46:03,00:44:29,20:38:30,2023-11-18,2023-11-18,pending,all,stopped
304,149,1f512a41-b39f-4187-b293-940215624d4d,11:49:15,13:28:02,04:10:28,06:04:14,2023-11-19,2023-11-19,pending,all,stopped
305,42,1f512a41-b39f-4187-b293-940215624d4d,03:54:35,13:14:44,05:04:46,05:45:20,2023-11-20,2023-11-20,pending,all,stopped
306,159,1f512a41-b39f-4187-b293-940215624d4d,08:52:33,17:41:27,09:41:16,17:04:49,2023-11-21,2023-11-21,pending,all,stopped
307,130,6643abcc-0431-4a9b-835c-8eaa45a5bbd9,18:13:06,22:22:02,08:46:37,21:44:02,2024-03-05,2024-03-05,pending,all,stopped
308,154,6643abcc-0431-4a9b-835c-8eaa45a5bbd9,11:28:50,12:20:55,16:26:49,21:58:31,2024-03-06,2024-03-06,pending,all,stopped
309,125,6643abcc-0431-4a9b-835c-8eaa45a5bbd9,16:04:15,21:15:14,06:46:10,22:07:57,2024-03-07,2024-03-07,pending,all,stopped
310,164,6643abcc-0431-4a9b-835c-8eaa45a5bbd9,00:15:41,04:18:55,05:35:56,08:42:41,2024-03-08,2024-03-08,pending,all,stopped
311,139,6643abcc-0431-4a9b-835c-8eaa45a5bbd9,05:04:19,05:56:18,00:26:53,07:51:22,2024-03-09,2024-03-09,pending,all,stopped
312,164,b723be87-618c-40ae-9445-f2adffb0b5ab,22:44:55,22:54:03,06:05:27,19:26:09,2024-06-09,2024-06-09,pending,all,stopped
313,136,b723be87-618c-40ae-9445-f2adffb0b5ab,13:15:51,22:59:01,08:19:58,11:56:18,2024-06-10,2024-06-10,pending,all,stopped
314,103,b723be87-618c-40ae-9445-f2adffb0b5ab,08:23:23,16:03:53,06:52:10,13:05:35,2024-06-11,2024-06-11,pending,all,stopped
315,151,b723be87-618c-40ae-9445-f2adffb0b5ab,03:13:41,20:32:03,06:01:31,15:00:13,2024-06-12,2024-06-12,pending,all,stopped
316,174,b723be87-618c-40ae-9445-f2adffb0b5ab,12:27:08,18:24:32,05:06:44,06:44:25,2024-06-13,2024-06-13,pending,all,stopped
317,134,c7ca203e-260b-459a-a954-24614025cf97,09:49:50,13:39:37,08:18:29,13:03:50,2023-12-13,2023-12-13,pending,all,stopped
318,183,c7ca203e-260b-459a-a954-24614025cf97,07:55:01,17:04:07,07:38:22,09:32:14,2023-12-14,2023-12-14,pending,all,stopped
319,111,c7ca203e-260b-459a-a954-24614025cf97,16:23:38,21:18:36,04:28:39,13:41:39,2023-12-15,2023-12-15,pending,all,stopped
320,138,c7ca203e-260b-459a-a954-24614025cf97,04:58:21,13:48:09,01:52:03,03:28:45,2023-12-16,2023-12-16,pending,all,stopped
321,183,c7ca203e-260b-459a-a954-24614025cf97,11:44:51,14:11:27,07:08:59,10:30:39,2023-12-17,2023-12-17,pending,all,stopped
322,36,dc77cb34-d3d6-4440-9950-d9630a7e1a5b,01:21:43,18:13:57,02:04:36,16:35:03,2024-07-24,2024-07-24,pending,all,stopped
323,95,dc77cb34-d3d6-4440-9950-d9630a7e1a5b,16:04:39,18:31:28,00:12:46,03:06:07,2024-07-25,2024-07-25,pending,all,stopped
324,82,dc77cb34-d3d6-4440-9950-d9630a7e1a5b,02:17:58,06:57:39,04:18:44,17:38:21,2024-07-26,2024-07-26,pending,all,stopped
325,186,dc77cb34-d3d6-4440-9950-d9630a7e1a5b,02:20:00,21:59:26,02:20:07,18:18:21,2024-07-27,2024-07-27,pending,all,stopped
326,40,dc77cb34-d3d6-4440-9950-d9630a7e1a5b,09:22:18,19:07:41,18:59:55,22:42:24,2024-07-28,2024-07-28,pending,all,stopped
327,160,a331fff4-05a6-410b-99b2-104706e4b15a,00:38:46,07:32:29,20:30:11,21:01:15,2024-09-22,2024-09-22,pending,all,stopped
328,164,a331fff4-05a6-410b-99b2-104706e4b15a,00:27:59,13:55:49,10:54:30,16:08:45,2024-09-23,2024-09-23,pending,all,stopped
329,35,a331fff4-05a6-410b-99b2-104706e4b15a,13:19:47,21:22:58,10:17:25,18:43:38,2024-09-24,2024-09-24,pending,all,stopped
330,132,a331fff4-05a6-410b-99b2-104706e4b15a,11:04:27,22:50:34,02:41:50,21:30:13,2024-09-25,2024-09-25,pending,all,stopped
331,14,a331fff4-05a6-410b-99b2-104706e4b15a,18:25:16,19:24:14,04:11:37,11:29:16,2024-09-26,2024-09-26,pending,all,stopped
332,112,41f14555-ff8c-468c-9581-68fd02b887cf,05:34:47,14:36:18,06:35:53,08:46:34,2023-11-17,2023-11-17,pending,all,stopped
333,122,41f14555-ff8c-468c-9581-68fd02b887cf,17:19:37,22:26:47,03:26:46,17:18:12,2023-11-18,2023-11-18,pending,all,stopped
334,39,41f14555-ff8c-468c-9581-68fd02b887cf,09:50:15,18:14:20,10:38:13,20:06:56,2023-11-19,2023-11-19,pending,all,stopped
335,179,41f14555-ff8c-468c-9581-68fd02b887cf,07:45:45,11:30:01,00:20:36,14:38:59,2023-11-20,2023-11-20,pending,all,stopped
336,155,41f14555-ff8c-468c-9581-68fd02b887cf,03:52:42,20:15:33,12:35:53,23:02:37,2023-11-21,2023-11-21,pending,all,stopped
337,96,77558e59-6b57-46e1-8600-013ab483c738,16:17:07,16:39:28,12:01:41,22:57:15,2024-03-31,2024-03-31,pending,all,stopped
338,188,77558e59-6b57-46e1-8600-013ab483c738,06:27:11,18:28:57,15:42:46,23:42:19,2024-04-01,2024-04-01,pending,all,stopped
339,90,77558e59-6b57-46e1-8600-013ab483c738,03:42:11,05:29:06,01:23:49,04:09:44,2024-04-02,2024-04-02,pending,all,stopped
340,187,77558e59-6b57-46e1-8600-013ab483c738,01:55:31,10:26:08,10:08:43,18:23:44,2024-04-03,2024-04-03,pending,all,stopped
341,68,77558e59-6b57-46e1-8600-013ab483c738,01:26:03,14:15:21,12:37:39,20:11:41,2024-04-04,2024-04-04,pending,all,stopped
342,42,fe86d311-29e3-41a5-92a5-4f212505ca2e,15:25:50,21:52:12,12:29:45,12:43:55,2024-01-28,2024-01-28,pending,all,stopped
343,138,fe86d311-29e3-41a5-92a5-4f212505ca2e,14:53:12,22:07:49,10:13:16,18:06:21,2024-01-29,2024-01-29,pending,all,stopped
344,123,fe86d311-29e3-41a5-92a5-4f212505ca2e,17:08:19,21:35:11,00:23:38,13:04:06,2024-01-30,2024-01-30,pending,all,stopped
345,90,fe86d311-29e3-41a5-92a5-4f212505ca2e,05:06:01,09:51:57,13:44:20,17:25:42,2024-01-31,2024-01-31,pending,all,stopped
346,91,fe86d311-29e3-41a5-92a5-4f212505ca2e,00:04:05,00:40:05,13:36:39,16:22:09,2024-02-01,2024-02-01,pending,all,stopped
347,84,df117bbd-1fdf-4fdd-b488-467166d348fa,18:27:42,22:08:22,18:22:43,23:57:53,2023-11-08,2023-11-08,pending,all,stopped
348,97,df117bbd-1fdf-4fdd-b488-467166d348fa,06:19:17,18:40:23,12:30:12,23:20:16,2023-11-09,2023-11-09,pending,all,stopped
349,66,df117bbd-1fdf-4fdd-b488-467166d348fa,07:11:40,19:05:12,18:53:37,20:13:38,2023-11-10,2023-11-10,pending,all,stopped
350,86,df117bbd-1fdf-4fdd-b488-467166d348fa,13:15:00,16:53:01,14:56:01,15:15:47,2023-11-11,2023-11-11,pending,all,stopped
351,169,df117bbd-1fdf-4fdd-b488-467166d348fa,04:49:39,22:43:20,19:23:58,23:49:15,2023-11-12,2023-11-12,pending,all,stopped
352,199,ebefa365-edb1-47b4-b656-ac38b22f8bcb,07:59:54,12:15:05,06:14:17,20:39:44,2023-10-29,2023-10-29,pending,all,stopped
353,68,ebefa365-edb1-47b4-b656-ac38b22f8bcb,00:36:41,09:17:26,00:34:15,11:30:11,2023-10-30,2023-10-30,pending,all,stopped
354,51,ebefa365-edb1-47b4-b656-ac38b22f8bcb,03:57:05,18:43:02,01:20:56,20:12:00,2023-10-31,2023-10-31,pending,all,stopped
355,172,ebefa365-edb1-47b4-b656-ac38b22f8bcb,03:29:22,20:36:49,11:51:52,11:55:29,2023-11-01,2023-11-01,pending,all,stopped
356,24,ebefa365-edb1-47b4-b656-ac38b22f8bcb,10:46:43,15:22:53,04:05:38,21:42:54,2023-11-02,2023-11-02,pending,all,stopped
357,7,8a8632ad-0f1f-48d6-9e80-ca00988d006d,14:22:56,21:32:08,06:14:48,07:26:22,2024-03-18,2024-03-18,pending,all,stopped
358,14,8a8632ad-0f1f-48d6-9e80-ca00988d006d,01:35:31,10:48:05,09:07:44,21:02:24,2024-03-19,2024-03-19,pending,all,stopped
359,194,8a8632ad-0f1f-48d6-9e80-ca00988d006d,08:18:26,19:02:28,07:07:54,17:09:01,2024-03-20,2024-03-20,pending,all,stopped
360,57,8a8632ad-0f1f-48d6-9e80-ca00988d006d,05:35:05,10:11:35,08:11:36,15:14:13,2024-03-21,2024-03-21,pending,all,stopped
