id,company_id,Brand,number_bus,number_passenger,status,purchase_date,purchase_price,lifespan_years,bus_consumption,fuel_consumption
c04f9104-f36f-49a5-8baa-3fa8c08c97a3,02bcc3cc-2c05-4597-9be4-7771489960d1,Dickson-Meza,N42328,30,available,2023-05-19,48441,8,10,8
fc0b0399-3128-4267-a2f1-6413a193b71b,02bcc3cc-2c05-4597-9be4-7771489960d1,"Guzman, Hansen and Kirk",N64349,30,available,2024-06-21,19260,5,6,5
12f750f9-80bc-4e11-a2f1-ac12d64c8ec2,02bcc3cc-2c05-4597-9be4-7771489960d1,Garcia Ltd,L47389,30,available,2020-04-16,94434,9,6,9
2604e512-aabe-4d73-86f2-550e7470477f,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson Ltd,E42450,30,available,2023-01-02,38107,8,10,6
419d0481-5a34-4d83-8372-c14f8f88106f,02bcc3cc-2c05-4597-9be4-7771489960d1,Turner LLC,N01704,30,available,2024-08-15,46928,8,7,10
fa15c29c-3e8c-471b-aa5e-e01bd1bca264,02bcc3cc-2c05-4597-9be4-7771489960d1,Peterson Inc,I19708,30,available,2022-02-13,51740,6,10,8
ceac3fd7-8f71-46f8-8411-6e117d8f01dc,02bcc3cc-2c05-4597-9be4-7771489960d1,Moore Ltd,C11761,30,available,2022-12-08,83418,5,9,6
cb265e23-c88c-4cfa-bfd2-f22bab27b668,02bcc3cc-2c05-4597-9be4-7771489960d1,Shields-Ramirez,P78606,30,available,2023-03-05,19064,9,8,9
3878ca23-cb97-4d0a-a9f7-d8b265f10f75,02bcc3cc-2c05-4597-9be4-7771489960d1,"Green, Mccoy and Lopez",D26432,30,available,2022-06-07,36984,8,9,7
d11f538c-6364-4a01-be89-ef41f0138e97,02bcc3cc-2c05-4597-9be4-7771489960d1,"Brown, Medina and Haas",X02646,30,available,2019-10-30,50324,10,8,8
25919d48-2665-4da6-a2f6-605703063267,02bcc3cc-2c05-4597-9be4-7771489960d1,Williams Inc,X29842,30,available,2024-05-20,61750,8,7,8
dc93d3be-c313-46ae-b2e4-96cb869fa391,02bcc3cc-2c05-4597-9be4-7771489960d1,Simpson-Johnson,X89455,30,available,2021-06-25,57155,8,10,6
71e67aa6-81cd-4ba7-bad7-c7d9ac461a71,02bcc3cc-2c05-4597-9be4-7771489960d1,Mcneil Ltd,F23264,30,available,2024-09-06,76920,7,5,9
ceb33d83-893b-4155-bf55-c5c8dbc84e0e,02bcc3cc-2c05-4597-9be4-7771489960d1,Mcdonald-Mcclain,E37855,30,available,2024-09-08,19054,6,5,8
9ca81c37-d032-48af-a472-b17419fbf287,02bcc3cc-2c05-4597-9be4-7771489960d1,Casey-Moreno,K47380,30,available,2020-03-06,38659,9,9,9
6db559d4-0bea-49ea-9baf-5ee45d32c414,02bcc3cc-2c05-4597-9be4-7771489960d1,Rodriguez Group,C15452,30,available,2022-08-12,25418,8,7,6
e7e3769c-c702-4ab2-aba1-5d19ab6105c0,02bcc3cc-2c05-4597-9be4-7771489960d1,"Bell, Manning and Lewis",U25149,30,available,2020-06-30,97716,10,8,8
d5f78119-0d45-465b-a431-343efd139fc2,02bcc3cc-2c05-4597-9be4-7771489960d1,Morris-Beck,C94435,30,available,2022-04-17,33495,7,10,9
c816e7e3-425c-4029-ba6c-5ab013051df5,02bcc3cc-2c05-4597-9be4-7771489960d1,"Vaughn, Hall and Black",D42286,30,available,2021-02-07,44406,8,5,10
3ee5aa09-c96e-4de7-9dff-ce93368b502f,02bcc3cc-2c05-4597-9be4-7771489960d1,"Thomas, Mckinney and Harris",V22318,30,available,2020-12-28,71383,7,10,9
08026c13-d10e-4e7c-aef6-d479d785e219,02bcc3cc-2c05-4597-9be4-7771489960d1,Pierce-Le,L07840,30,available,2020-05-13,95828,8,6,7
afc97d1b-1a82-4b7f-8f47-770ba985295b,02bcc3cc-2c05-4597-9be4-7771489960d1,Hart-Nelson,G88042,30,available,2021-11-11,81911,8,8,7
ab70a77c-0985-4e73-818c-438c0a1e2291,02bcc3cc-2c05-4597-9be4-7771489960d1,Kim Group,U76636,30,available,2020-12-31,16678,7,8,5
ca881123-4d84-4a53-a7b4-4373f51f450b,02bcc3cc-2c05-4597-9be4-7771489960d1,Chaney PLC,U27781,30,available,2020-10-30,28292,9,8,6
3c5d78ff-05f5-4645-92c6-690e1d217221,02bcc3cc-2c05-4597-9be4-7771489960d1,Fernandez-Harris,O26119,30,available,2023-01-01,19049,6,9,8
abe05ae4-8d6d-458c-9cb4-0a5485e48af8,02bcc3cc-2c05-4597-9be4-7771489960d1,"Moore, Morris and Banks",D43733,30,available,2023-10-12,71785,6,9,5
6e061337-9460-4d05-bbb3-5fab43502ae2,02bcc3cc-2c05-4597-9be4-7771489960d1,Brooks-Simmons,R60723,30,available,2023-10-14,84592,6,10,9
1403d881-1eee-4850-ac4f-0e5adc4df850,02bcc3cc-2c05-4597-9be4-7771489960d1,"Gaines, Fernandez and May",X26539,30,available,2023-10-31,23400,5,10,10
b5016f13-71ed-4b63-bee5-5652e0f25cea,02bcc3cc-2c05-4597-9be4-7771489960d1,Martinez-Ellis,X03929,30,available,2020-02-13,26135,8,9,6
b35dc0a9-78fb-446b-aa52-2ca0a2253d18,02bcc3cc-2c05-4597-9be4-7771489960d1,Thomas Ltd,C48169,30,available,2022-12-13,88664,5,5,8
0752f8d2-3bf4-4b3d-9e7d-6774dd51c562,02bcc3cc-2c05-4597-9be4-7771489960d1,Roberts Ltd,C25114,30,available,2022-12-19,38178,7,5,10
7e38616e-cddf-47e0-b791-ce3c59ca9883,02bcc3cc-2c05-4597-9be4-7771489960d1,Casey and Sons,D46289,30,available,2023-10-14,68745,9,10,5
dc60fb73-4c6f-4fd0-b7b4-607f411f03fc,02bcc3cc-2c05-4597-9be4-7771489960d1,Thomas-Figueroa,X44194,30,available,2022-11-05,69619,8,6,8
2193e901-c156-469c-ba55-ab86cf592fce,02bcc3cc-2c05-4597-9be4-7771489960d1,Doyle Ltd,L51635,30,available,2023-08-18,13751,5,8,7
4a83fa8d-7882-44b1-98e8-d71cfc3e9bd1,02bcc3cc-2c05-4597-9be4-7771489960d1,Berry Ltd,G08616,30,available,2024-01-11,20111,7,8,8
cffe9ddf-4a45-4eb3-a98c-b87de30aef3c,02bcc3cc-2c05-4597-9be4-7771489960d1,"Sherman, Vaughn and Henry",R08022,30,available,2021-02-23,18938,10,10,6
9f8d9f2d-b901-449a-9abc-69f528edbbf1,02bcc3cc-2c05-4597-9be4-7771489960d1,Hansen-Brown,R48060,30,available,2024-03-23,37381,8,8,5
db35eaad-853e-4f28-a514-42fbbee8f56b,02bcc3cc-2c05-4597-9be4-7771489960d1,David Group,Y77268,30,available,2024-06-22,96110,8,8,7
3f7509da-24d6-4524-ad32-f8e60bbd649c,02bcc3cc-2c05-4597-9be4-7771489960d1,Moore-Jensen,P01150,30,available,2020-05-29,11342,8,7,6
d762d252-4d44-47c5-ad7a-5ad8fff67257,02bcc3cc-2c05-4597-9be4-7771489960d1,Young-Smith,J70498,30,available,2024-05-08,51683,7,5,9
cab445dc-2845-4480-a5e7-f69fbbcafed4,02bcc3cc-2c05-4597-9be4-7771489960d1,"Jones, Cook and Strickland",O84036,30,available,2024-02-27,69307,6,8,10
391a0a3f-4522-4541-8a2d-cec99f1e805c,02bcc3cc-2c05-4597-9be4-7771489960d1,"Malone, Johnston and Morton",H99830,30,available,2019-10-27,73613,7,8,8
d210e318-d234-46f1-8b1a-9d63e5e6e715,02bcc3cc-2c05-4597-9be4-7771489960d1,James-Miller,R77483,30,available,2022-08-17,72455,7,6,5
6f43b180-b42f-4296-9f45-2fe88430fe9a,02bcc3cc-2c05-4597-9be4-7771489960d1,Cook PLC,P29622,30,available,2024-07-25,37238,6,5,9
910aab28-1811-4b9b-bbce-e6372db3ad80,02bcc3cc-2c05-4597-9be4-7771489960d1,Hudson-Sims,L37673,30,available,2020-08-06,24058,10,5,10
1d0e1189-c31c-432d-ac48-9b7d4d5696a5,02bcc3cc-2c05-4597-9be4-7771489960d1,"Whitaker, Gordon and Rios",F92328,30,available,2019-10-22,23377,8,8,8
69f43f81-de32-4376-8d59-4e81e430acab,02bcc3cc-2c05-4597-9be4-7771489960d1,"Herman, Heath and Pearson",W12311,30,available,2021-02-06,14868,7,7,7
c9becda8-068e-47cc-9ccd-ea42f9e3a8dc,02bcc3cc-2c05-4597-9be4-7771489960d1,Watson-Merritt,W36716,30,available,2023-07-22,13620,8,9,9
fc592db6-9864-4c08-919e-66dd0cccdc65,02bcc3cc-2c05-4597-9be4-7771489960d1,Butler Inc,R54649,30,available,2022-09-14,70937,5,7,7
c0376386-abe2-4adc-8149-cc5de27f6f06,02bcc3cc-2c05-4597-9be4-7771489960d1,"Allen, Mendez and Lutz",S79889,30,available,2020-03-21,17674,8,10,5
25b140eb-b0a8-4e93-a5b7-95900e52b7d8,02bcc3cc-2c05-4597-9be4-7771489960d1,Wilson LLC,W04951,30,available,2021-01-16,16020,6,10,9
c2d003f2-8e8a-4f10-997e-d8dd2a6d116d,02bcc3cc-2c05-4597-9be4-7771489960d1,Moody and Sons,B76979,30,available,2024-07-19,93451,6,9,9
a9eac916-f7ab-400a-8fa5-ee9116fe1582,02bcc3cc-2c05-4597-9be4-7771489960d1,Guerrero-Cooper,K61220,30,available,2024-07-27,24801,8,8,10
7590c130-4f53-4fb6-9c38-cc86622cc899,02bcc3cc-2c05-4597-9be4-7771489960d1,Stewart-Moore,Z70302,30,available,2020-06-25,99843,10,7,9
5bbec9a7-f69b-48cc-ac7d-c34f80b96e26,02bcc3cc-2c05-4597-9be4-7771489960d1,Hernandez LLC,H55284,30,available,2023-10-22,29173,6,5,10
5e2361a3-7787-4d2f-a7e1-8719ec9a8bc8,02bcc3cc-2c05-4597-9be4-7771489960d1,"Lopez, Hunter and Baker",W42938,30,available,2023-06-05,41569,5,10,9
5f68f715-b720-476c-969d-ce56f06a10da,02bcc3cc-2c05-4597-9be4-7771489960d1,Beck-Hill,S56195,30,available,2023-01-08,83745,5,7,10
9e3c6e79-4fd8-46fb-806e-4f74c344e370,02bcc3cc-2c05-4597-9be4-7771489960d1,"Roberts, Martinez and Pham",P65859,30,available,2020-05-30,75997,10,7,9
7498844c-05d8-4ab3-bcfb-b6f8f559332b,02bcc3cc-2c05-4597-9be4-7771489960d1,Walker Group,L01506,30,available,2024-03-02,53610,6,9,5
64f7b82d-74b1-485c-bf03-6b8e24dafede,02bcc3cc-2c05-4597-9be4-7771489960d1,Schneider Group,N75344,30,available,2020-05-28,57112,9,8,9
ef263bc4-c6f7-4d9e-9217-a15b9bcef6af,02bcc3cc-2c05-4597-9be4-7771489960d1,"Cooley, Stephens and Guerra",F97508,30,available,2023-05-22,27096,9,8,7
c6c36f01-891b-4142-8e33-1393e2cd70cd,02bcc3cc-2c05-4597-9be4-7771489960d1,Martinez-Anderson,S26199,30,available,2021-01-14,58762,9,9,7
fb3901ed-facd-4afa-88e8-bcf17fa9a85f,02bcc3cc-2c05-4597-9be4-7771489960d1,"Branch, Johnson and Vazquez",L39548,30,available,2021-06-17,47486,8,5,9
e1c60da6-ff57-4ef4-854d-710e18e88fae,02bcc3cc-2c05-4597-9be4-7771489960d1,Lucas Ltd,H15101,30,available,2019-10-26,98927,8,9,9
62966342-17a8-46a3-b8f6-ab65ce915113,02bcc3cc-2c05-4597-9be4-7771489960d1,"Kramer, Thompson and Franklin",M64927,30,available,2022-11-18,73047,6,8,9
9632f067-05b6-43cf-a5a3-a401e7a06eec,02bcc3cc-2c05-4597-9be4-7771489960d1,Martin PLC,S18317,30,available,2020-08-12,88648,6,10,5
abf0054c-adb2-4355-8ebb-9eca9b4773b1,02bcc3cc-2c05-4597-9be4-7771489960d1,"Duke, Thomas and Lucas",E81354,30,available,2022-11-27,68927,5,8,7
84b5e538-a878-4b92-aa12-e17419571fb5,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson-Wood,M20311,30,available,2024-10-06,61388,7,6,8
9de9647a-503b-4bfd-a9c1-0a432744830d,02bcc3cc-2c05-4597-9be4-7771489960d1,Mann Group,R19900,30,available,2020-11-30,12372,7,8,10
9c5f26ea-06ea-48c5-a21b-31d5f964f313,02bcc3cc-2c05-4597-9be4-7771489960d1,Patterson-Mckenzie,V46077,30,available,2023-06-03,51093,8,8,9
52d42932-daa1-4166-9fc4-83acaa5c5397,02bcc3cc-2c05-4597-9be4-7771489960d1,Gomez Inc,R20421,30,available,2020-11-10,98900,8,10,5
a99879d6-cb0c-490e-9036-bb58d1b709b1,02bcc3cc-2c05-4597-9be4-7771489960d1,"Aguilar, Cuevas and Johnson",Z26620,30,available,2021-11-30,75605,8,9,7
de4b899e-de1e-4bff-948d-160b453bef74,02bcc3cc-2c05-4597-9be4-7771489960d1,"Robinson, Glass and Lewis",T91819,30,available,2024-04-24,43517,10,9,5
ee4a5799-e9aa-4e53-a75f-77fd63ec7797,02bcc3cc-2c05-4597-9be4-7771489960d1,"Baker, Nielsen and Foster",W82447,30,available,2022-08-31,72239,9,10,6
2911e09f-b4d5-45d1-8d6a-2b5c4c85989b,02bcc3cc-2c05-4597-9be4-7771489960d1,Crosby Ltd,X69594,30,available,2020-03-26,77214,5,8,5
3ae60780-26af-4d03-b5d8-e238ab470f55,02bcc3cc-2c05-4597-9be4-7771489960d1,Orr LLC,A87821,30,available,2020-02-26,69269,6,10,8
4ca5a9bd-0f8b-42e9-b3c2-dfe129d0256b,02bcc3cc-2c05-4597-9be4-7771489960d1,Cruz Inc,E61439,30,available,2020-01-19,56827,9,5,9
e30458e6-9f1f-4a7e-aa91-4736e46a9ed8,02bcc3cc-2c05-4597-9be4-7771489960d1,"Brown, Harrington and Adams",U07922,30,available,2020-06-09,92820,8,9,6
85e9a0fe-1dc3-435f-8fec-45d7b10f10ae,02bcc3cc-2c05-4597-9be4-7771489960d1,"Foster, Wong and Griffin",X80498,30,available,2020-01-19,71266,10,10,6
96a0240a-55f7-42cd-8fe4-64a71217ebce,02bcc3cc-2c05-4597-9be4-7771489960d1,Oneal LLC,Z70942,30,available,2023-12-13,66316,10,8,8
b6de2887-38ea-466d-8f26-7089d7095a41,02bcc3cc-2c05-4597-9be4-7771489960d1,"Rogers, Braun and Hudson",P02151,30,available,2023-05-29,83571,5,10,6
bb791f83-d56a-4501-b76e-2264bfee2c0a,02bcc3cc-2c05-4597-9be4-7771489960d1,"Dean, Reed and Lopez",P52584,30,available,2020-05-01,69224,7,10,9
4063cd44-c9ac-4654-9239-add34e08bbe8,02bcc3cc-2c05-4597-9be4-7771489960d1,"Parker, Cox and Burton",J91115,30,available,2023-04-21,53168,10,10,9
e4e5ed85-0f98-46ea-8f34-beb8bb45ad0b,02bcc3cc-2c05-4597-9be4-7771489960d1,"Ramirez, Sanchez and Scott",J09390,30,available,2021-01-28,44828,6,10,9
87a96d59-7aea-44dc-bd9d-2ef7a368bd11,02bcc3cc-2c05-4597-9be4-7771489960d1,"Mendoza, Oconnor and Wagner",D99302,30,available,2023-09-22,33621,5,5,8
cc02e94f-55ef-4bf9-acab-a52f493b7c26,02bcc3cc-2c05-4597-9be4-7771489960d1,Potts-Riggs,W37922,30,available,2021-08-29,50633,8,8,6
7927e6f5-2a97-4cba-b5b2-0e3fe0508d5b,02bcc3cc-2c05-4597-9be4-7771489960d1,Hardy and Sons,H90336,30,available,2023-06-06,44942,8,7,7
9f62243a-87eb-4af6-9163-164d5c0ecf60,02bcc3cc-2c05-4597-9be4-7771489960d1,Bruce Ltd,E98596,30,available,2020-11-20,34735,8,5,8
17b5961d-aa5c-4208-a64f-b2fea704f651,02bcc3cc-2c05-4597-9be4-7771489960d1,Wilson Group,C44429,30,available,2020-09-04,34040,8,6,9
9c9ca1c7-a771-4685-9923-529c35134580,02bcc3cc-2c05-4597-9be4-7771489960d1,Snyder LLC,B99308,30,available,2023-07-22,88838,10,7,10
cdb8753d-a881-4ead-88fe-c08d46083ccf,02bcc3cc-2c05-4597-9be4-7771489960d1,"Sheppard, Lane and Higgins",R76516,30,available,2021-05-04,99736,5,9,8
9cdcc4aa-8721-4b49-91c2-96ad76223686,02bcc3cc-2c05-4597-9be4-7771489960d1,"Gomez, Lopez and Hernandez",D37431,30,available,2020-12-20,38143,10,8,7
1c332aa0-ddfa-4f93-bd29-6d17bda14022,02bcc3cc-2c05-4597-9be4-7771489960d1,Jenkins PLC,S72984,30,available,2024-09-20,17340,7,6,7
1a93ea6c-c315-4ee4-a494-aff624bc580b,02bcc3cc-2c05-4597-9be4-7771489960d1,Walsh-Wright,G71471,30,available,2019-12-25,61382,6,8,9
ee2a73af-1e0d-494e-87ee-821aef549ef4,02bcc3cc-2c05-4597-9be4-7771489960d1,Smith Inc,N51385,30,available,2022-03-23,79253,7,6,9
a38b1cae-381c-4c73-9dd3-c3b74f6a42bd,02bcc3cc-2c05-4597-9be4-7771489960d1,"Mullins, Johnson and Allen",H86386,30,available,2020-08-21,25817,7,10,5
81d97c73-b971-4c83-a501-7e8987c3ef38,02bcc3cc-2c05-4597-9be4-7771489960d1,"Stanley, Austin and Davis",B21411,30,available,2020-02-02,29844,5,7,8
ec366c5c-e696-4bc0-bc98-8ed748e5f9a7,02bcc3cc-2c05-4597-9be4-7771489960d1,Hicks-Doyle,F38902,30,available,2020-04-18,56337,8,9,8
926a2ea3-cec8-41f9-989a-371936ea30b7,02bcc3cc-2c05-4597-9be4-7771489960d1,Shaw LLC,W78310,30,available,2023-09-20,55789,7,5,8
6b99f478-02b9-4375-af03-2fc1c7446a02,02bcc3cc-2c05-4597-9be4-7771489960d1,"Phillips, Goodwin and Salas",R84854,30,available,2023-05-08,57116,7,9,6
9918ad7e-1ca1-4a82-ad14-adfbf573da26,02bcc3cc-2c05-4597-9be4-7771489960d1,Bush Ltd,V39480,30,available,2022-07-21,64735,7,8,8
44640009-9601-4b98-a6a1-5d091c071768,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson Inc,F51762,30,available,2023-08-18,13464,5,5,8
47230cca-92de-4a70-a93d-69cc5824da2b,02bcc3cc-2c05-4597-9be4-7771489960d1,Thomas-Wyatt,Z66003,30,available,2022-09-29,75136,5,6,8
3857907f-6d5c-4588-be8c-d318bb0d2fb4,02bcc3cc-2c05-4597-9be4-7771489960d1,"Fox, Collins and Castillo",E35598,30,available,2019-12-25,89317,8,6,8
03ba0c11-084e-4005-a494-dd6b01dde951,02bcc3cc-2c05-4597-9be4-7771489960d1,"Jones, Curtis and Butler",Z54929,30,available,2022-09-01,29646,5,10,8
44e7a5f6-01ef-4983-a4b7-3962881c443d,02bcc3cc-2c05-4597-9be4-7771489960d1,Thompson and Sons,C23413,30,available,2022-10-18,86714,10,10,5
9538838d-b32f-48a8-94c6-5046f26709a4,02bcc3cc-2c05-4597-9be4-7771489960d1,Martinez Ltd,R07945,30,available,2020-08-01,10235,6,10,5
171c0da5-7d14-40eb-ae79-61f00d5e9793,02bcc3cc-2c05-4597-9be4-7771489960d1,"Madden, Davis and Tran",Z72964,30,available,2021-08-16,29083,7,8,10
1e103c80-50de-486a-a144-90ff53bc8fad,02bcc3cc-2c05-4597-9be4-7771489960d1,"Dennis, Colon and James",G83873,30,available,2022-05-07,27545,6,7,6
b7aab0b3-ff22-4942-918d-536005b38b1c,02bcc3cc-2c05-4597-9be4-7771489960d1,"Snyder, Stephens and Rodriguez",Z51273,30,available,2022-08-23,92953,10,6,6
18f3f945-b3c1-4ca2-9bb5-52c295f12aeb,02bcc3cc-2c05-4597-9be4-7771489960d1,Robinson and Sons,K11121,30,available,2022-03-14,41394,10,7,10
1c72bb59-06b0-40a2-b4a5-b9295bef190a,02bcc3cc-2c05-4597-9be4-7771489960d1,"White, Wilson and Pitts",O49385,30,available,2021-11-12,86926,6,8,7
3cdc6566-131a-4fac-87ff-adf301c1a934,02bcc3cc-2c05-4597-9be4-7771489960d1,Baker Ltd,Z18059,30,available,2021-11-02,58480,9,6,6
2898539c-53f4-4dac-bbd0-a5e6e6929081,02bcc3cc-2c05-4597-9be4-7771489960d1,Nash-Black,X40483,30,available,2020-11-03,23712,9,10,6
29b76c69-e6fa-47a5-8796-0d88f0df5e3c,02bcc3cc-2c05-4597-9be4-7771489960d1,"Villarreal, Green and Williams",Z66083,30,available,2022-08-20,83829,5,8,10
d61594b3-1337-4e07-ac49-5403e0d84189,02bcc3cc-2c05-4597-9be4-7771489960d1,Reeves-Anderson,C36917,30,available,2021-10-07,99660,7,9,5
cccf677b-d011-4e39-b14e-a1855e3e1e42,02bcc3cc-2c05-4597-9be4-7771489960d1,Oneal Ltd,A93352,30,available,2020-09-19,34119,10,7,7
eb257776-6663-4741-9e10-a58d2012c206,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson-Mcconnell,B81391,30,available,2020-12-24,63916,10,7,5
5b934a29-78d5-4b3a-a351-a79e532964d3,02bcc3cc-2c05-4597-9be4-7771489960d1,"Campos, Thompson and Johnson",M10509,30,available,2020-02-03,67715,7,9,10
1b051d76-a2d7-48c7-89e0-85fa735e557c,02bcc3cc-2c05-4597-9be4-7771489960d1,Freeman-Dunlap,R44765,30,available,2020-01-29,99447,10,10,8
7a411ad9-0673-4009-ae0a-c1d512a610ef,02bcc3cc-2c05-4597-9be4-7771489960d1,Morrison Ltd,W91540,30,available,2022-10-30,33765,10,5,10
9ef0fc7f-6d0c-4512-a71a-60f503057fdd,02bcc3cc-2c05-4597-9be4-7771489960d1,Cole Ltd,P56645,30,available,2024-10-05,89118,6,8,9
e6c90fd2-d99c-4ed9-8db9-57412fdab0e5,02bcc3cc-2c05-4597-9be4-7771489960d1,"Cameron, Delacruz and Hall",Z06934,30,available,2020-01-31,82236,7,6,9
b3f7dd3c-439a-482b-9084-9b5c89ad063c,02bcc3cc-2c05-4597-9be4-7771489960d1,"Cross, Patel and Grimes",U11177,30,available,2022-09-27,56846,9,7,7
1eaa8e66-d383-4099-8baf-0dce7f59ab7c,02bcc3cc-2c05-4597-9be4-7771489960d1,Bates Inc,L07199,30,available,2021-11-04,89783,9,6,7
4d62ce46-5667-4f79-b589-b98ab7a5806a,02bcc3cc-2c05-4597-9be4-7771489960d1,"Hill, Sanchez and Woods",R38551,30,available,2023-11-27,29044,8,5,6
49a24a48-8c52-4121-94ca-8195a2d99dc1,02bcc3cc-2c05-4597-9be4-7771489960d1,Jones-Brewer,U45039,30,available,2021-03-10,87706,7,7,9
94b2c1dc-654e-4cd4-8aee-c4fa9feccf1a,02bcc3cc-2c05-4597-9be4-7771489960d1,Walker Ltd,X92934,30,available,2023-05-31,60274,9,9,8
e01d6105-cfab-4ee4-bbdb-a2575d6d96c0,02bcc3cc-2c05-4597-9be4-7771489960d1,Kelly-Schmitt,S53579,30,available,2023-01-12,19890,9,10,9
6076ff79-f3e7-47ad-9e1c-c22491fd4872,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson PLC,R20049,30,available,2024-03-16,58903,5,8,9
1c0524de-d00e-4ea1-ab2d-539d1a39623a,02bcc3cc-2c05-4597-9be4-7771489960d1,"Armstrong, Rodriguez and Gray",I26044,30,available,2023-10-04,34186,5,9,9
e335244b-19b2-41b4-a6c0-fc022b980322,02bcc3cc-2c05-4597-9be4-7771489960d1,Wilcox-Vazquez,Z41984,30,available,2022-10-28,44082,8,10,8
304ce275-a7a8-4e79-9b90-6fe9fdfd9ca5,02bcc3cc-2c05-4597-9be4-7771489960d1,Johnson Ltd,L74403,30,available,2020-11-27,59535,7,9,9
06e5992d-fa7b-47ae-a69c-85dc01e027e9,02bcc3cc-2c05-4597-9be4-7771489960d1,"Rodriguez, Nunez and Clay",V80338,30,available,2020-09-12,55825,5,8,7
b8dbc329-a9ae-4f0c-bca5-7951d847acc3,02bcc3cc-2c05-4597-9be4-7771489960d1,Miller-Williams,F78320,30,available,2020-04-14,12490,9,8,9
266d81d4-9152-45a0-aa81-08e6c1d4f477,02bcc3cc-2c05-4597-9be4-7771489960d1,"Vargas, Lee and Pace",B78475,30,available,2024-02-17,15404,9,9,7
879b1afa-c950-480f-9b5d-93a154522a73,02bcc3cc-2c05-4597-9be4-7771489960d1,Massey Ltd,R03001,30,available,2024-03-19,96513,10,8,7
0710e2dd-d493-4c8b-9163-adeb10f57c24,02bcc3cc-2c05-4597-9be4-7771489960d1,Munoz-Parker,T15765,30,available,2023-06-14,57745,6,6,5
ccc7fa68-9c45-4791-9994-6680062156b5,02bcc3cc-2c05-4597-9be4-7771489960d1,Jennings-Moore,Z19684,30,available,2019-10-10,34773,9,9,7
9f3892dc-6615-4495-b810-67e6edcc193b,02bcc3cc-2c05-4597-9be4-7771489960d1,Castillo-Hughes,T98700,30,available,2023-09-11,17719,5,7,7
d69d16d9-5304-4f1b-bb8f-327ed667cc3f,02bcc3cc-2c05-4597-9be4-7771489960d1,"Watts, Lawrence and Smith",A98570,30,available,2020-01-02,60870,8,7,8
8d956629-f099-4abb-a08a-fa8eec87938b,02bcc3cc-2c05-4597-9be4-7771489960d1,"Williamson, Vargas and Melendez",M61304,30,available,2020-12-31,76453,7,6,8
3145384f-ec07-4a7a-8cec-972b0719cf0e,02bcc3cc-2c05-4597-9be4-7771489960d1,Valdez-Miller,Q21456,30,available,2024-10-07,73545,8,9,10
99889704-8d9b-4999-b670-380407226691,02bcc3cc-2c05-4597-9be4-7771489960d1,Roberts-Delacruz,M03066,30,available,2020-07-06,80414,6,6,5
17e90b37-5293-40bb-b43a-f68707ebab63,02bcc3cc-2c05-4597-9be4-7771489960d1,Lowe LLC,N70751,30,available,2020-10-14,83494,6,9,10
4b40ff5c-1c36-446c-8713-e307a56f1f0f,02bcc3cc-2c05-4597-9be4-7771489960d1,Howard-Rivera,F33571,30,available,2021-02-13,92439,5,5,9
3d7797dc-4359-470f-bc05-84eae494f445,02bcc3cc-2c05-4597-9be4-7771489960d1,Navarro Inc,A42913,30,available,2021-01-27,26959,9,5,6
01b18c45-ded5-47e1-8b9d-ec9bfcc9cddc,02bcc3cc-2c05-4597-9be4-7771489960d1,Townsend-Willis,D55141,30,available,2023-08-11,66227,9,9,9
7bb77802-1941-4005-ace1-763ea4f2a2b8,02bcc3cc-2c05-4597-9be4-7771489960d1,Hayes-Deleon,Y67617,30,available,2022-12-25,75263,8,8,5
f33bd038-cb89-4bc3-b38c-6ae8b28a04c2,02bcc3cc-2c05-4597-9be4-7771489960d1,"Coleman, Smith and Jones",E09606,30,available,2020-04-27,65059,6,6,5
89997ed9-4cd8-4f40-b10e-19f9ac348153,02bcc3cc-2c05-4597-9be4-7771489960d1,Thomas-Gilbert,B83395,30,available,2022-03-20,49693,6,9,9
473df62f-39db-40d2-a01e-8e326c3b45b5,02bcc3cc-2c05-4597-9be4-7771489960d1,Bautista PLC,L77145,30,available,2021-07-12,13003,8,5,10
f3707431-0c3d-4b04-bfe2-5bfd093286af,02bcc3cc-2c05-4597-9be4-7771489960d1,Boyd and Sons,N14217,30,available,2023-06-13,95520,5,7,7
cc1e7a73-cc49-4252-9aed-d31964475a01,02bcc3cc-2c05-4597-9be4-7771489960d1,Torres-Newton,Q72621,30,available,2023-07-31,79895,5,6,5
2b9b23f9-388a-416e-9bfc-4633c0828977,02bcc3cc-2c05-4597-9be4-7771489960d1,Orozco Inc,F73482,30,available,2024-06-18,53083,10,5,9
882fad53-62aa-40b5-bb6c-58feeb362003,02bcc3cc-2c05-4597-9be4-7771489960d1,Martin Inc,I23791,30,available,2020-10-04,17273,9,8,6
b381f0d7-1219-484b-b59e-cff120786ac1,02bcc3cc-2c05-4597-9be4-7771489960d1,Herrera-Singh,G74929,30,available,2023-11-06,39094,7,8,7
b6dbb31a-a171-4dc4-8431-04fb0d8c68cb,02bcc3cc-2c05-4597-9be4-7771489960d1,Collier-Harrell,B88592,30,available,2020-03-20,28859,10,7,7
