id,bus__trip_id,breaks_trip_id,status
1497,500,44,pending
1498,500,45,pending
1499,501,535,pending
1500,501,536,pending
1501,501,537,pending
1502,502,511,pending
1503,502,512,pending
1504,502,513,pending
1505,503,73,pending
1506,503,74,pending
1507,503,75,pending
1508,504,394,pending
1509,504,395,pending
1510,504,396,pending
1511,505,88,pending
1512,505,89,pending
1513,505,90,pending
1514,506,91,pending
1515,506,92,pending
1516,506,93,pending
1517,507,418,pending
1518,507,419,pending
1519,507,420,pending
1520,508,193,pending
1521,508,194,pending
1522,508,195,pending
1523,509,469,pending
1524,509,470,pending
1525,509,471,pending
1526,510,241,pending
1527,510,242,pending
1528,510,243,pending
1529,511,547,pending
1530,511,548,pending
1531,511,549,pending
1532,512,496,pending
1533,512,497,pending
1534,512,498,pending
1535,513,118,pending
1536,513,119,pending
1537,513,120,pending
1538,514,160,pending
1539,514,161,pending
1540,514,162,pending
1541,515,472,pending
1542,515,473,pending
1543,515,474,pending
1544,516,13,pending
1545,516,14,pending
1546,516,15,pending
1547,517,19,pending
1548,517,20,pending
1549,517,21,pending
1550,518,559,pending
1551,518,560,pending
1552,518,561,pending
1553,519,397,pending
1554,519,398,pending
1555,519,399,pending
1556,520,322,pending
1557,520,323,pending
1558,520,324,pending
1559,521,571,pending
1560,521,572,pending
1561,521,573,pending
1562,522,502,pending
1563,522,503,pending
1564,522,504,pending
1565,523,427,pending
1566,523,428,pending
1567,523,429,pending
1568,524,415,pending
1569,524,416,pending
1570,524,417,pending
1571,525,310,pending
1572,525,311,pending
1573,525,312,pending
1574,526,265,pending
1575,526,266,pending
1576,526,267,pending
1577,527,208,pending
1578,527,209,pending
1579,527,210,pending
1580,528,91,pending
1581,528,92,pending
1582,528,93,pending
1583,529,514,pending
1584,529,515,pending
1585,529,516,pending
1586,530,100,pending
1587,530,101,pending
1588,530,102,pending
1589,531,505,pending
1590,531,506,pending
1591,531,507,pending
1592,532,436,pending
1593,532,437,pending
1594,532,438,pending
1595,533,409,pending
1596,533,410,pending
1597,533,411,pending
1598,534,76,pending
1599,534,77,pending
1600,534,78,pending
1601,535,337,pending
1602,535,338,pending
1603,535,339,pending
1604,536,493,pending
1605,536,494,pending
1606,536,495,pending
1607,537,145,pending
1608,537,146,pending
1609,537,147,pending
1610,538,535,pending
1611,538,536,pending
1612,538,537,pending
1613,539,295,pending
1614,539,296,pending
1615,539,297,pending
1616,540,40,pending
1617,540,41,pending
1618,540,42,pending
1619,541,313,pending
1620,541,314,pending
1621,541,315,pending
1622,542,97,pending
1623,542,98,pending
1624,542,99,pending
1625,543,10,pending
1626,543,11,pending
1627,543,12,pending
1628,544,361,pending
1629,544,362,pending
1630,544,363,pending
1631,545,388,pending
1632,545,389,pending
1633,545,390,pending
1634,546,502,pending
1635,546,503,pending
1636,546,504,pending
1637,547,346,pending
1638,547,347,pending
1639,547,348,pending
1640,548,589,pending
1641,548,590,pending
1642,548,591,pending
1643,549,175,pending
1644,549,176,pending
1645,549,177,pending
1646,550,271,pending
1647,550,272,pending
1648,550,273,pending
1649,551,379,pending
1650,551,380,pending
1651,551,381,pending
1652,552,532,pending
1653,552,533,pending
1654,552,534,pending
1655,553,43,pending
1656,553,44,pending
1657,553,45,pending
1658,554,76,pending
1659,554,77,pending
1660,554,78,pending
1661,555,217,pending
1662,555,218,pending
1663,555,219,pending
1664,556,106,pending
1665,556,107,pending
1666,556,108,pending
1667,557,502,pending
1668,557,503,pending
1669,557,504,pending
1670,558,463,pending
1671,558,464,pending
1672,558,465,pending
1673,559,310,pending
1674,559,311,pending
1675,559,312,pending
1676,560,502,pending
1677,560,503,pending
1678,560,504,pending
1679,561,157,pending
1680,561,158,pending
1681,561,159,pending
1682,562,562,pending
1683,562,563,pending
1684,562,564,pending
1685,563,520,pending
1686,563,521,pending
1687,563,522,pending
1688,564,157,pending
1689,564,158,pending
1690,564,159,pending
1691,565,238,pending
1692,565,239,pending
1693,565,240,pending
1694,566,562,pending
1695,566,563,pending
1696,566,564,pending
1697,567,313,pending
1698,567,314,pending
1699,567,315,pending
1700,568,79,pending
1701,568,80,pending
1702,568,81,pending
1703,569,136,pending
1704,569,137,pending
1705,569,138,pending
1706,570,319,pending
1707,570,320,pending
1708,570,321,pending
1709,571,358,pending
1710,571,359,pending
1711,571,360,pending
1712,572,262,pending
1713,572,263,pending
1714,572,264,pending
1715,573,136,pending
1716,573,137,pending
1717,573,138,pending
1718,574,106,pending
1719,574,107,pending
1720,574,108,pending
1721,575,460,pending
1722,575,461,pending
1723,575,462,pending
1724,576,25,pending
1725,576,26,pending
1726,576,27,pending
1727,577,325,pending
1728,577,326,pending
1729,577,327,pending
1730,578,280,pending
1731,578,281,pending
1732,578,282,pending
1733,579,235,pending
1734,579,236,pending
1735,579,237,pending
1736,580,124,pending
1737,580,125,pending
1738,580,126,pending
1739,581,82,pending
1740,581,83,pending
1741,581,84,pending
1742,582,103,pending
1743,582,104,pending
1744,582,105,pending
1745,583,418,pending
1746,583,419,pending
1747,583,420,pending
1748,584,265,pending
1749,584,266,pending
1750,584,267,pending
1751,585,259,pending
1752,585,260,pending
1753,585,261,pending
1754,586,334,pending
1755,586,335,pending
1756,586,336,pending
1757,587,244,pending
1758,587,245,pending
1759,587,246,pending
1760,588,154,pending
1761,588,155,pending
1762,588,156,pending
1763,589,202,pending
1764,589,203,pending
1765,589,204,pending
1766,590,127,pending
1767,590,128,pending
1768,590,129,pending
1769,591,364,pending
1770,591,365,pending
1771,591,366,pending
1772,592,517,pending
1773,592,518,pending
1774,592,519,pending
1775,593,499,pending
1776,593,500,pending
1777,593,501,pending
1778,594,568,pending
1779,594,569,pending
1780,594,570,pending
1781,595,160,pending
1782,595,161,pending
1783,595,162,pending
1784,596,316,pending
1785,596,317,pending
1786,596,318,pending
1787,597,220,pending
1788,597,221,pending
1789,597,222,pending
1790,598,133,pending
1791,598,134,pending
1792,598,135,pending
1793,599,499,pending
1794,599,500,pending
1795,599,501,pending
1796,600,70,pending
1797,600,71,pending
1798,600,72,pending
1799,601,217,pending
1800,601,218,pending
1801,601,219,pending
1802,602,226,pending
1803,602,227,pending
1804,602,228,pending
1805,603,463,pending
1806,603,464,pending
1807,603,465,pending
1808,604,430,pending
1809,604,431,pending
1810,604,432,pending
1811,605,265,pending
1812,605,266,pending
1813,605,267,pending
1814,606,385,pending
1815,606,386,pending
1816,606,387,pending
1817,607,283,pending
1818,607,284,pending
1819,607,285,pending
1820,608,394,pending
1821,608,395,pending
1822,608,396,pending
1823,609,478,pending
1824,609,479,pending
1825,609,480,pending
1826,610,520,pending
1827,610,521,pending
1828,610,522,pending
1829,611,343,pending
1830,611,344,pending
1831,611,345,pending
1832,612,307,pending
1833,612,308,pending
1834,612,309,pending
1835,613,547,pending
1836,613,548,pending
1837,613,549,pending
1838,614,547,pending
1839,614,548,pending
1840,614,549,pending
1841,615,472,pending
1842,615,473,pending
1843,615,474,pending
1844,616,403,pending
1845,616,404,pending
1846,616,405,pending
1847,617,442,pending
1848,617,443,pending
1849,617,444,pending
1850,618,106,pending
1851,618,107,pending
1852,618,108,pending
1853,619,241,pending
1854,619,242,pending
1855,619,243,pending
1856,620,421,pending
1857,620,422,pending
1858,620,423,pending
1859,621,289,pending
1860,621,290,pending
1861,621,291,pending
1862,622,568,pending
1863,622,569,pending
1864,622,570,pending
1865,623,286,pending
1866,623,287,pending
1867,623,288,pending
1868,624,25,pending
1869,624,26,pending
1870,624,27,pending
1871,625,577,pending
1872,625,578,pending
1873,625,579,pending
1874,626,205,pending
1875,626,206,pending
1876,626,207,pending
1877,627,136,pending
1878,627,137,pending
1879,627,138,pending
1880,628,211,pending
1881,628,212,pending
1882,628,213,pending
1883,629,481,pending
1884,629,482,pending
1885,629,483,pending
1886,630,124,pending
1887,630,125,pending
1888,630,126,pending
1889,631,286,pending
1890,631,287,pending
1891,631,288,pending
1892,632,247,pending
1893,632,248,pending
1894,632,249,pending
1895,633,478,pending
1896,633,479,pending
1897,633,480,pending
1898,634,475,pending
1899,634,476,pending
1900,634,477,pending
1901,635,583,pending
1902,635,584,pending
1903,635,585,pending
1904,636,511,pending
1905,636,512,pending
1906,636,513,pending
1907,637,82,pending
1908,637,83,pending
1909,637,84,pending
1910,638,502,pending
1911,638,503,pending
1912,638,504,pending
1913,639,499,pending
1914,639,500,pending
1915,639,501,pending
1916,640,85,pending
1917,640,86,pending
1918,640,87,pending
1919,641,541,pending
1920,641,542,pending
1921,641,543,pending
1922,642,139,pending
1923,642,140,pending
1924,642,141,pending
1925,643,169,pending
1926,643,170,pending
1927,643,171,pending
1928,644,421,pending
1929,644,422,pending
1930,644,423,pending
1931,645,586,pending
1932,645,587,pending
1933,645,588,pending
1934,646,526,pending
1935,646,527,pending
1936,646,528,pending
1937,647,334,pending
1938,647,335,pending
1939,647,336,pending
1940,648,37,pending
1941,648,38,pending
1942,648,39,pending
1943,649,235,pending
1944,649,236,pending
1945,649,237,pending
1946,650,328,pending
1947,650,329,pending
1948,650,330,pending
1949,651,364,pending
1950,651,365,pending
1951,651,366,pending
1952,652,127,pending
1953,652,128,pending
1954,652,129,pending
1955,653,103,pending
1956,653,104,pending
1957,653,105,pending
1958,654,475,pending
1959,654,476,pending
1960,654,477,pending
1961,655,553,pending
1962,655,554,pending
1963,655,555,pending
1964,656,52,pending
1965,656,53,pending
1966,656,54,pending
1967,657,358,pending
1968,657,359,pending
1969,657,360,pending
1970,658,511,pending
1971,658,512,pending
1972,658,513,pending
1973,659,67,pending
1974,659,68,pending
1975,659,69,pending
1976,660,475,pending
1977,660,476,pending
1978,660,477,pending
1979,661,544,pending
1980,661,545,pending
1981,661,546,pending
1982,662,319,pending
1983,662,320,pending
1984,662,321,pending
1985,663,514,pending
1986,663,515,pending
1987,663,516,pending
1988,664,535,pending
1989,664,536,pending
1990,664,537,pending
1991,665,418,pending
1992,665,419,pending
1993,665,420,pending
1994,666,412,pending
1995,666,413,pending
1996,666,414,pending
1997,667,532,pending
1998,667,533,pending
1999,667,534,pending
2000,668,412,pending
2001,668,413,pending
2002,668,414,pending
2003,669,151,pending
2004,669,152,pending
2005,669,153,pending
2006,670,298,pending
2007,670,299,pending
2008,670,300,pending
2009,671,523,pending
2010,671,524,pending
2011,671,525,pending
2012,672,310,pending
2013,672,311,pending
2014,672,312,pending
2015,673,199,pending
2016,673,200,pending
2017,673,201,pending
2018,674,196,pending
2019,674,197,pending
2020,674,198,pending
2021,675,391,pending
2022,675,392,pending
2023,675,393,pending
2024,676,364,pending
2025,676,365,pending
2026,676,366,pending
2027,677,364,pending
2028,677,365,pending
2029,677,366,pending
2030,678,568,pending
2031,678,569,pending
2032,678,570,pending
2033,679,22,pending
2034,679,23,pending
2035,679,24,pending
2036,680,187,pending
2037,680,188,pending
2038,680,189,pending
2039,681,82,pending
2040,681,83,pending
2041,681,84,pending
2042,682,406,pending
2043,682,407,pending
2044,682,408,pending
2045,683,55,pending
2046,683,56,pending
2047,683,57,pending
2048,684,253,pending
2049,684,254,pending
2050,684,255,pending
2051,685,433,pending
2052,685,434,pending
2053,685,435,pending
2054,686,394,pending
2055,686,395,pending
2056,686,396,pending
2057,687,499,pending
2058,687,500,pending
2059,687,501,pending
2060,688,571,pending
2061,688,572,pending
2062,688,573,pending
2063,689,367,pending
2064,689,368,pending
2065,689,369,pending
2066,690,28,pending
2067,690,29,pending
2068,690,30,pending
2069,691,13,pending
2070,691,14,pending
2071,691,15,pending
2072,692,361,pending
2073,692,362,pending
2074,692,363,pending
2075,693,421,pending
2076,693,422,pending
2077,693,423,pending
2078,694,52,pending
2079,694,53,pending
2080,694,54,pending
2081,695,349,pending
2082,695,350,pending
2083,695,351,pending
2084,696,184,pending
2085,696,185,pending
2086,696,186,pending
2087,697,76,pending
2088,697,77,pending
2089,697,78,pending
2090,698,49,pending
2091,698,50,pending
2092,698,51,pending
2093,699,88,pending
2094,699,89,pending
2095,699,90,pending
2096,700,286,pending
2097,700,287,pending
2098,700,288,pending
2099,701,346,pending
2100,701,347,pending
2101,701,348,pending
2102,702,304,pending
2103,702,305,pending
2104,702,306,pending
2105,703,187,pending
2106,703,188,pending
2107,703,189,pending
2108,704,394,pending
2109,704,395,pending
2110,704,396,pending
2111,705,7,pending
2112,705,8,pending
2113,705,9,pending
2114,706,601,pending
2115,706,602,pending
2116,706,603,pending
2117,707,571,pending
2118,707,572,pending
2119,707,573,pending
2120,708,337,pending
2121,708,338,pending
2122,708,339,pending
2123,709,337,pending
2124,709,338,pending
2125,709,339,pending
2126,710,166,pending
2127,710,167,pending
2128,710,168,pending
2129,711,229,pending
2130,711,230,pending
2131,711,231,pending
2132,712,415,pending
2133,712,416,pending
2134,712,417,pending
2135,713,436,pending
2136,713,437,pending
2137,713,438,pending
2138,714,418,pending
2139,714,419,pending
2140,714,420,pending
2141,715,154,pending
2142,715,155,pending
2143,715,156,pending
2144,716,253,pending
2145,716,254,pending
2146,716,255,pending
2147,717,283,pending
2148,717,284,pending
2149,717,285,pending
2150,718,10,pending
2151,718,11,pending
2152,718,12,pending
2153,719,337,pending
2154,719,338,pending
2155,719,339,pending
2156,720,484,pending
2157,720,485,pending
2158,720,486,pending
2159,721,85,pending
2160,721,86,pending
2161,721,87,pending
2162,722,340,pending
2163,722,341,pending
2164,722,342,pending
2165,723,79,pending
2166,723,80,pending
2167,723,81,pending
2168,724,328,pending
2169,724,329,pending
2170,724,330,pending
2171,725,520,pending
2172,725,521,pending
2173,725,522,pending
2174,726,187,pending
2175,726,188,pending
2176,726,189,pending
2177,727,562,pending
2178,727,563,pending
2179,727,564,pending
2180,728,511,pending
2181,728,512,pending
2182,728,513,pending
2183,729,67,pending
2184,729,68,pending
2185,729,69,pending
2186,730,274,pending
2187,730,275,pending
2188,730,276,pending
2189,731,553,pending
2190,731,554,pending
2191,731,555,pending
2192,732,235,pending
2193,732,236,pending
2194,732,237,pending
2195,733,304,pending
2196,733,305,pending
2197,733,306,pending
2198,734,394,pending
2199,734,395,pending
2200,734,396,pending
2201,735,457,pending
2202,735,458,pending
2203,735,459,pending
2204,736,442,pending
2205,736,443,pending
2206,736,444,pending
2207,737,520,pending
2208,737,521,pending
2209,737,522,pending
2210,738,469,pending
2211,738,470,pending
2212,738,471,pending
2213,739,190,pending
2214,739,191,pending
2215,739,192,pending
2216,740,37,pending
2217,740,38,pending
2218,740,39,pending
2219,741,349,pending
2220,741,350,pending
2221,741,351,pending
2222,742,112,pending
2223,742,113,pending
2224,742,114,pending
2225,743,445,pending
2226,743,446,pending
2227,743,447,pending
